 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00 1.00000000e+00
 9.92031873e-01 9.96015936e-01 9.92031873e-01 9.92031873e-01 9.96015936e-01 9.96015936e-01 1.00000000e+00 9.92031873e-01 9.88047809e-01 9.96015936e-01
 9.72111554e-01 9.64143426e-01 9.72111554e-01 9.64143426e-01 9.64143426e-01 9.64143426e-01 9.72111554e-01 9.64143426e-01 9.52191235e-01 9.68127490e-01
 9.12350598e-01 9.28286853e-01 9.48207171e-01 9.04382470e-01 9.24302789e-01 9.00398406e-01 9.16334661e-01 9.00398406e-01 9.00398406e-01 8.96414343e-01
 8.48605578e-01 8.80478088e-01 8.64541833e-01 8.60557769e-01 8.68525896e-01 8.48605578e-01 8.36653386e-01 8.48605578e-01 8.60557769e-01 8.48605578e-01
 8.08764940e-01 8.24701195e-01 8.16733068e-01 8.28685259e-01 8.32669323e-01 8.00796813e-01 7.88844622e-01 8.20717131e-01 8.00796813e-01 8.16733068e-01
 7.80876494e-01 7.92828685e-01 7.68924303e-01 7.80876494e-01 8.12749004e-01 7.72908367e-01 7.72908367e-01 7.80876494e-01 7.52988048e-01 7.72908367e-01
 7.56972112e-01 7.72908367e-01 7.33067729e-01 7.56972112e-01 7.92828685e-01 7.41035857e-01 7.49003984e-01 7.52988048e-01 7.29083665e-01 7.49003984e-01
 7.21115538e-01 7.37051793e-01 7.05179283e-01 7.37051793e-01 7.49003984e-01 6.97211155e-01 6.89243028e-01 7.09163347e-01 6.81274900e-01 7.17131474e-01
 6.77290837e-01 7.21115538e-01 6.61354582e-01 7.13147410e-01 7.01195219e-01 6.57370518e-01 6.61354582e-01 6.81274900e-01 6.57370518e-01 6.81274900e-01
 6.45418327e-01 6.85258964e-01 6.33466135e-01 6.61354582e-01 6.45418327e-01 6.05577689e-01 6.37450199e-01 6.57370518e-01 6.17529880e-01 6.33466135e-01
 6.01593625e-01 6.33466135e-01 6.01593625e-01 6.21513944e-01 6.13545817e-01 5.57768924e-01 6.01593625e-01 6.41434263e-01 5.81673307e-01 6.01593625e-01
 5.65737052e-01 6.05577689e-01 5.53784861e-01 5.77689243e-01 5.85657371e-01 5.05976096e-01 5.65737052e-01 6.21513944e-01 5.53784861e-01 5.49800797e-01
 5.33864542e-01 5.53784861e-01 5.21912351e-01 5.45816733e-01 5.25896414e-01 4.90039841e-01 5.25896414e-01 5.73705179e-01 5.09960159e-01 4.86055777e-01
 4.90039841e-01 5.29880478e-01 4.74103586e-01 4.94023904e-01 4.90039841e-01 4.58167331e-01 4.86055777e-01 5.37848606e-01 4.78087649e-01 4.38247012e-01
 4.30278884e-01 4.90039841e-01 4.18326693e-01 4.46215139e-01 4.78087649e-01 4.06374502e-01 4.42231076e-01 5.13944223e-01 4.42231076e-01 4.06374502e-01
 4.06374502e-01 4.46215139e-01 3.74501992e-01 4.22310757e-01 4.46215139e-01 3.74501992e-01 4.02390438e-01 4.78087649e-01 4.10358566e-01 3.74501992e-01
 3.74501992e-01 4.10358566e-01 2.98804781e-01 3.82470120e-01 4.14342629e-01 3.38645418e-01 3.82470120e-01 4.18326693e-01 3.66533865e-01 3.34661355e-01
 3.38645418e-01 3.70517928e-01 2.86852590e-01 3.50597610e-01 3.82470120e-01 3.10756972e-01 3.34661355e-01 3.78486056e-01 3.14741036e-01 3.18725100e-01
 3.18725100e-01 3.10756972e-01 2.58964143e-01 3.14741036e-01 3.38645418e-01 2.86852590e-01 3.06772908e-01 3.34661355e-01 2.86852590e-01 2.82868526e-01
 2.66932271e-01 2.86852590e-01 2.27091633e-01 2.82868526e-01 3.14741036e-01 2.66932271e-01 2.66932271e-01 2.90836653e-01 2.50996016e-01 2.50996016e-01
 2.43027888e-01 2.47011952e-01 1.87250996e-01 2.39043825e-01 2.78884462e-01 2.23107570e-01 2.31075697e-01 2.54980080e-01 2.19123506e-01 1.91235060e-01
 1.95219124e-01 2.19123506e-01 1.51394422e-01 2.15139442e-01 2.27091633e-01 1.83266932e-01 2.19123506e-01 2.27091633e-01 1.99203187e-01 1.55378486e-01
 1.47410359e-01 1.83266932e-01 1.07569721e-01 1.83266932e-01 2.03187251e-01 1.47410359e-01 1.99203187e-01 1.83266932e-01 1.63346614e-01 1.27490040e-01
 1.39442231e-01 1.63346614e-01 8.36653386e-02 1.47410359e-01 1.83266932e-01 1.31474104e-01 1.51394422e-01 1.51394422e-01 1.43426295e-01 1.03585657e-01
 1.27490040e-01 1.31474104e-01 4.78087649e-02 1.23505976e-01 1.59362550e-01 1.07569721e-01 1.11553785e-01 1.15537849e-01 1.15537849e-01 7.96812749e-02
 1.03585657e-01 9.96015936e-02 4.38247012e-02 1.03585657e-01 1.39442231e-01 8.36653386e-02 9.16334661e-02 9.16334661e-02 1.03585657e-01 5.57768924e-02
 7.96812749e-02 7.56972112e-02 3.18725100e-02 9.16334661e-02 1.11553785e-01 7.17131474e-02 5.97609562e-02 5.57768924e-02 8.76494024e-02 2.78884462e-02
