inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
inf 4.637273201980414683e+01 inf inf 2.735476619781388408e+01 2.944801013444466520e+01 inf 2.210194867839293309e+01 4.293494739128165349e+01 1.982776183060538244e+01 4.912588548243174102e+01 2.878286769836402925e+01 inf 4.655389461283453301e+01 4.071436628506250344e+01 4.587072923207044539e+01 2.106961123889955800e+01 4.546393216514875490e+01 8.294981017078679031e+01 7.042082688833973236e+01 inf inf inf inf 2.519904566455891981e+01 5.660222873042651059e+01 inf inf inf inf 5.942801950495315566e+01 inf 4.730949749397311876e+01 inf 3.321594120639819891e+01 5.580941768346280440e+01 inf inf inf inf 5.778165055001765182e+01 5.279267817836056764e+01 inf 5.695895910598859047e+01 3.885529589239598636e+01 inf 1.084737050655890869e+02 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf 8.128048322978750662e+01 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf 2.309369395144418036e+01 inf inf inf inf inf inf inf inf inf inf inf 8.023283016958943392e+01 inf inf inf inf inf inf inf inf inf inf inf inf inf 4.241792111483216843e+01 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf 6.118772224280482419e+01 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
inf 4.637273201980414683e+01 inf inf 2.735476619781388408e+01 2.944801013444466520e+01 inf 2.210194867839293309e+01 4.293494739128165349e+01 1.982776183060538244e+01 4.912588548243174102e+01 2.878286769836402925e+01 inf 4.655389461283453301e+01 4.071436628506250344e+01 4.402229808942317391e+01 2.106961123889955800e+01 4.546393216514875490e+01 8.294981017078679031e+01 7.042082688833973236e+01 inf inf 6.330286327042382766e+01 inf 2.519904566455891981e+01 5.660222873042651059e+01 inf inf inf inf 5.942801950495315566e+01 inf 4.730949749397311876e+01 inf 3.321594120639819891e+01 5.580941768346280440e+01 inf inf inf inf 5.778165055001765182e+01 5.279267817836056764e+01 1.077239340155501424e+02 5.695895910598859047e+01 3.885529589239598636e+01 inf 1.084737050655890869e+02 inf 8.930359319187473943e+01 inf inf 5.716423129354986798e+01 inf inf inf inf inf inf inf 6.023973251648205007e+01 inf inf inf inf inf inf inf inf inf inf inf inf 8.128048322978750662e+01 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf 2.309369395144418036e+01 inf inf inf inf inf inf inf inf inf inf inf 8.023283016958943392e+01 inf inf inf inf inf inf inf inf inf inf inf inf inf 4.241792111483216843e+01 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf 6.118772224280482419e+01 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf 4.515320684638964366e+01 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
inf 4.637273201980414683e+01 inf inf 2.735476619781388408e+01 2.944801013444466520e+01 inf 2.210194867839293309e+01 4.293494739128165349e+01 1.982776183060538244e+01 4.912588548243174102e+01 2.878286769836402925e+01 inf 4.655389461283453301e+01 4.071436628506250344e+01 4.402229808942317391e+01 2.106961123889955800e+01 4.546393216514875490e+01 8.294981017078679031e+01 7.042082688833973236e+01 8.092846346975402128e+01 inf 6.330286327042382766e+01 7.394966275081625895e+01 2.519904566455891981e+01 5.660222873042651059e+01 inf inf inf inf 5.942801950495315566e+01 8.490746849985585243e+01 4.730949749397311876e+01 inf 3.321594120639819891e+01 5.580941768346280440e+01 inf inf inf inf 5.778165055001765182e+01 5.279267817836056764e+01 1.077239340155501424e+02 5.695895910598859047e+01 3.885529589239598636e+01 inf 1.084737050655890869e+02 inf 8.930359319187473943e+01 inf inf 5.716423129354986798e+01 inf inf inf inf inf inf inf 6.023973251648205007e+01 inf inf inf inf inf inf inf inf inf inf inf inf 8.128048322978750662e+01 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf 2.309369395144418036e+01 inf inf inf inf inf inf inf inf inf inf inf 8.023283016958943392e+01 inf inf inf inf inf inf inf inf inf inf inf inf inf 4.241792111483216843e+01 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf 6.118772224280482419e+01 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf 4.515320684638964366e+01 inf inf inf inf inf inf inf inf inf inf inf inf inf inf 7.418299947576893771e+01 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
inf 4.637273201980414683e+01 inf inf 2.735476619781388408e+01 2.944801013444466520e+01 inf 2.210194867839293309e+01 4.293494739128165349e+01 1.982776183060538244e+01 4.912588548243174102e+01 2.878286769836402925e+01 inf 4.655389461283453301e+01 4.071436628506250344e+01 4.402229808942317391e+01 2.106961123889955800e+01 4.546393216514875490e+01 8.294981017078679031e+01 7.042082688833973236e+01 8.092846346975402128e+01 5.143486762905110510e+01 6.330286327042382766e+01 7.394966275081625895e+01 2.519904566455891981e+01 5.660222873042651059e+01 inf inf 8.896807605502429794e+01 inf 5.942801950495315566e+01 8.490746849985585243e+01 4.730949749397311876e+01 inf 3.321594120639819891e+01 5.580941768346280440e+01 inf inf inf inf 5.778165055001765182e+01 5.279267817836056764e+01 1.077239340155501424e+02 5.695895910598859047e+01 3.885529589239598636e+01 inf 1.084737050655890869e+02 inf 7.144019861417767459e+01 inf inf 5.716423129354986798e+01 inf inf inf inf inf inf 8.063731979052320753e+01 6.023973251648205007e+01 inf inf inf inf inf inf inf inf inf inf inf inf 8.128048322978750662e+01 inf inf inf inf inf inf inf 7.469798095468058818e+01 inf inf inf inf inf 8.044460687344836458e+01 inf inf 2.309369395144418036e+01 inf inf inf inf inf inf inf inf inf inf inf 8.023283016958943392e+01 inf inf inf inf inf inf inf inf inf inf inf inf inf 4.241792111483216843e+01 inf inf inf inf inf inf inf inf inf inf 9.119689955235662637e+01 inf inf inf inf inf 6.118772224280482419e+01 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf 4.515320684638964366e+01 inf inf inf inf inf 8.156434912921132252e+01 inf inf inf inf inf inf inf inf 7.418299947576893771e+01 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf
inf 4.637273201980414683e+01 inf inf 2.735476619781388408e+01 2.944801013444466520e+01 1.392160079126281857e+02 2.210194867839293309e+01 4.293494739128165349e+01 1.982776183060538244e+01 4.912588548243174102e+01 2.878286769836402925e+01 inf 4.655389461283453301e+01 4.071436628506250344e+01 4.402229808942317391e+01 2.106961123889955800e+01 4.546393216514875490e+01 8.294981017078679031e+01 7.042082688833973236e+01 8.092846346975402128e+01 5.143486762905110510e+01 6.330286327042382766e+01 7.394966275081625895e+01 2.519904566455891981e+01 5.660222873042651059e+01 inf inf 8.896807605502429794e+01 inf 5.942801950495315566e+01 8.490746849985585243e+01 4.730949749397311876e+01 6.732391096230371375e+01 3.321594120639819891e+01 5.580941768346280440e+01 inf inf inf inf 5.778165055001765182e+01 5.279267817836056764e+01 1.077239340155501424e+02 5.695895910598859047e+01 3.885529589239598636e+01 inf 1.084737050655890869e+02 inf 7.144019861417767459e+01 inf inf 5.716423129354986798e+01 inf inf 6.904456095491059386e+01 inf inf 9.461676533135565137e+01 8.063731979052320753e+01 6.023973251648205007e+01 inf inf inf 9.758671101768430844e+01 inf inf inf inf inf inf inf inf 8.128048322978750662e+01 inf inf inf inf inf inf inf 7.469798095468058818e+01 inf inf inf inf inf 8.044460687344836458e+01 inf inf 2.309369395144418036e+01 inf 7.286932222023237671e+01 inf inf inf inf inf inf inf inf inf 8.023283016958943392e+01 inf inf inf inf inf inf inf inf inf inf inf inf inf 4.241792111483216843e+01 inf inf inf inf inf inf inf inf inf inf 9.119689955235662637e+01 inf inf inf inf inf 6.118772224280482419e+01 inf inf inf inf inf inf inf inf inf inf inf inf inf 9.571337723013870402e+01 inf inf inf inf inf inf inf 8.466936910253788540e+01 inf inf inf inf inf inf 4.515320684638964366e+01 inf inf inf inf inf 8.156434912921132252e+01 inf inf 6.864268970730944375e+01 inf inf inf inf inf 7.418299947576893771e+01 inf inf inf 1.238472956440548387e+02 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf 1.089611594096330691e+02 inf inf inf inf inf inf inf inf inf inf inf inf
inf 4.637273201980414683e+01 9.106994151675137061e+01 inf 2.735476619781388408e+01 2.944801013444466520e+01 1.392160079126281857e+02 2.210194867839293309e+01 4.293494739128165349e+01 1.982776183060538244e+01 4.912588548243174102e+01 2.878286769836402925e+01 7.902141445430797262e+01 4.655389461283453301e+01 4.071436628506250344e+01 4.402229808942317391e+01 2.106961123889955800e+01 4.546393216514875490e+01 8.294981017078679031e+01 7.042082688833973236e+01 8.092846346975402128e+01 5.143486762905110510e+01 6.330286327042382766e+01 7.394966275081625895e+01 2.519904566455891981e+01 5.660222873042651059e+01 inf inf 8.896807605502429794e+01 inf 5.942801950495315566e+01 8.490746849985585243e+01 4.730949749397311876e+01 6.732391096230371375e+01 3.321594120639819891e+01 5.580941768346280440e+01 inf 1.054857821364271615e+02 inf inf 5.778165055001765182e+01 5.279267817836056764e+01 1.077239340155501424e+02 5.695895910598859047e+01 3.885529589239598636e+01 inf 1.084737050655890869e+02 inf 7.144019861417767459e+01 inf inf 5.716423129354986798e+01 inf inf 6.904456095491059386e+01 inf inf 9.461676533135565137e+01 8.063731979052320753e+01 6.023973251648205007e+01 inf inf inf 9.758671101768430844e+01 inf inf 1.409157101470360089e+02 inf inf inf inf inf 8.128048322978750662e+01 inf 1.892981944800689575e+02 8.323826620280173927e+01 inf inf inf inf 7.469798095468058818e+01 inf inf 9.781697304029091811e+01 inf inf 8.044460687344836458e+01 inf inf 2.309369395144418036e+01 inf 7.286932222023237671e+01 inf inf inf inf inf inf inf inf inf 8.023283016958943392e+01 inf inf inf inf inf inf inf inf inf inf inf inf inf 4.241792111483216843e+01 inf inf inf inf inf inf inf inf inf inf 9.119689955235662637e+01 inf inf inf inf inf 6.118772224280482419e+01 inf inf inf inf inf 1.199840817313530295e+02 inf inf inf inf inf 9.966320603832002689e+01 9.873327565324645150e+01 9.571337723013870402e+01 9.932324842963048184e+01 inf inf inf inf inf inf 8.466936910253788540e+01 inf inf inf inf inf inf 4.515320684638964366e+01 inf inf inf inf inf 8.156434912921132252e+01 inf inf 6.864268970730944375e+01 inf inf 2.304783859103913812e+02 inf inf 7.418299947576893771e+01 inf inf inf 1.238472956440548387e+02 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf 1.246100353961713694e+02 inf inf inf inf inf 9.029119063981917748e+01 inf inf inf inf inf inf 1.089611594096330691e+02 inf inf inf inf inf inf inf inf 1.188728450877241585e+02 inf inf inf
inf 4.637273201980414683e+01 9.106994151675137061e+01 inf 2.735476619781388408e+01 2.944801013444466520e+01 1.084216947221216287e+02 2.210194867839293309e+01 4.293494739128165349e+01 1.982776183060538244e+01 4.912588548243174102e+01 2.878286769836402925e+01 7.902141445430797262e+01 4.655389461283453301e+01 4.071436628506250344e+01 4.402229808942317391e+01 2.106961123889955800e+01 4.546393216514875490e+01 8.294981017078679031e+01 7.042082688833973236e+01 8.092846346975402128e+01 5.143486762905110510e+01 6.330286327042382766e+01 7.394966275081625895e+01 2.519904566455891981e+01 5.660222873042651059e+01 inf inf 8.896807605502429794e+01 inf 5.942801950495315566e+01 8.490746849985585243e+01 4.730949749397311876e+01 6.732391096230371375e+01 3.321594120639819891e+01 5.580941768346280440e+01 inf 1.054857821364271615e+02 inf inf 5.778165055001765182e+01 5.279267817836056764e+01 1.077239340155501424e+02 5.695895910598859047e+01 3.885529589239598636e+01 inf 1.084737050655890869e+02 inf 7.144019861417767459e+01 inf inf 5.716423129354986798e+01 inf inf 6.904456095491059386e+01 inf inf 9.461676533135565137e+01 8.063731979052320753e+01 6.023973251648205007e+01 inf inf inf 9.758671101768430844e+01 1.620066252133603371e+02 inf 1.409157101470360089e+02 inf inf inf inf inf 8.128048322978750662e+01 inf 1.892981944800689575e+02 8.323826620280173927e+01 inf inf inf inf 7.469798095468058818e+01 inf inf 9.781697304029091811e+01 inf inf 8.044460687344836458e+01 inf inf 2.309369395144418036e+01 inf 7.286932222023237671e+01 inf inf inf inf inf inf inf inf 9.635309934526279108e+01 8.023283016958943392e+01 inf inf inf inf inf 1.125659836820987323e+02 inf inf inf inf inf inf inf 4.241792111483216843e+01 inf inf inf inf inf inf inf inf inf inf 9.119689955235662637e+01 inf inf inf inf inf 6.118772224280482419e+01 inf inf inf inf inf 1.199840817313530295e+02 inf inf 8.298087868915780518e+01 inf inf 9.966320603832002689e+01 9.873327565324645150e+01 9.571337723013870402e+01 9.932324842963048184e+01 inf inf 1.165215783892411991e+02 inf inf inf 8.466936910253788540e+01 inf inf inf inf inf inf 4.515320684638964366e+01 inf 1.266919229339839035e+02 1.081391002855822023e+02 inf inf 8.156434912921132252e+01 inf inf 6.864268970730944375e+01 1.146246702069647085e+02 inf 2.304783859103913812e+02 inf inf 7.418299947576893771e+01 inf inf inf 1.238472956440548387e+02 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf 1.191172270364547643e+02 1.246100353961713694e+02 inf inf inf 1.673659530738544277e+02 1.023212225477085724e+02 9.029119063981917748e+01 inf inf inf inf inf inf 1.089611594096330691e+02 inf inf inf inf inf inf inf inf 1.188728450877241585e+02 inf inf inf
1.242885857914144765e+02 4.637273201980414683e+01 9.106994151675137061e+01 inf 2.735476619781388408e+01 2.944801013444466520e+01 1.084216947221216287e+02 2.210194867839293309e+01 4.293494739128165349e+01 1.982776183060538244e+01 4.912588548243174102e+01 2.878286769836402925e+01 7.902141445430797262e+01 4.655389461283453301e+01 4.071436628506250344e+01 4.402229808942317391e+01 2.106961123889955800e+01 4.546393216514875490e+01 8.294981017078679031e+01 7.042082688833973236e+01 8.092846346975402128e+01 5.143486762905110510e+01 6.330286327042382766e+01 7.394966275081625895e+01 2.519904566455891981e+01 5.660222873042651059e+01 inf inf 8.896807605502429794e+01 inf 5.942801950495315566e+01 8.490746849985585243e+01 4.730949749397311876e+01 6.732391096230371375e+01 3.321594120639819891e+01 5.580941768346280440e+01 inf 1.054857821364271615e+02 inf 1.501753647690799767e+02 5.778165055001765182e+01 5.279267817836056764e+01 1.077239340155501424e+02 5.695895910598859047e+01 3.885529589239598636e+01 1.353599021282378772e+02 1.084737050655890869e+02 1.467093207096867218e+02 7.144019861417767459e+01 1.284691886159068588e+02 inf 5.716423129354986798e+01 inf inf 6.904456095491059386e+01 inf inf 9.461676533135565137e+01 8.063731979052320753e+01 6.023973251648205007e+01 inf inf inf 9.758671101768430844e+01 1.620066252133603371e+02 inf 1.354711019024748566e+02 inf 1.409480354318324657e+02 inf inf inf 8.128048322978750662e+01 inf 1.892981944800689575e+02 8.323826620280173927e+01 inf inf inf inf 7.469798095468058818e+01 inf inf 9.781697304029091811e+01 inf inf 8.044460687344836458e+01 inf inf 2.309369395144418036e+01 inf 7.286932222023237671e+01 inf inf inf inf inf inf inf inf 9.635309934526279108e+01 8.023283016958943392e+01 inf inf inf inf inf 1.066649903966169859e+02 inf inf inf inf inf inf inf 4.241792111483216843e+01 inf inf inf 1.015427673845424863e+02 inf inf inf inf inf inf 9.119689955235662637e+01 inf inf inf inf inf 6.118772224280482419e+01 inf inf inf inf inf 1.199840817313530295e+02 inf inf 8.298087868915780518e+01 inf inf 9.966320603832002689e+01 9.873327565324645150e+01 9.571337723013870402e+01 9.932324842963048184e+01 inf inf 1.165215783892411991e+02 inf inf inf 8.466936910253788540e+01 inf inf inf inf inf inf 4.515320684638964366e+01 inf 1.266919229339839035e+02 1.081391002855822023e+02 inf inf 8.156434912921132252e+01 inf inf 6.864268970730944375e+01 1.146246702069647085e+02 inf 2.304783859103913812e+02 inf inf 7.418299947576893771e+01 inf inf inf 1.238472956440548387e+02 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf 1.191172270364547643e+02 1.246100353961713694e+02 inf inf inf 1.673659530738544277e+02 1.023212225477085724e+02 9.029119063981917748e+01 inf inf inf inf inf inf 1.089611594096330691e+02 inf inf inf inf inf inf inf inf 1.188728450877241585e+02 inf inf inf
1.242885857914144765e+02 4.637273201980414683e+01 9.106994151675137061e+01 inf 2.735476619781388408e+01 2.944801013444466520e+01 1.084216947221216287e+02 2.210194867839293309e+01 4.293494739128165349e+01 1.982776183060538244e+01 4.912588548243174102e+01 2.878286769836402925e+01 7.902141445430797262e+01 4.655389461283453301e+01 4.071436628506250344e+01 4.402229808942317391e+01 2.106961123889955800e+01 4.546393216514875490e+01 8.294981017078679031e+01 7.042082688833973236e+01 8.092846346975402128e+01 5.143486762905110510e+01 6.330286327042382766e+01 7.394966275081625895e+01 2.519904566455891981e+01 5.660222873042651059e+01 1.194054606294192098e+02 inf 8.896807605502429794e+01 inf 5.942801950495315566e+01 8.490746849985585243e+01 4.730949749397311876e+01 6.732391096230371375e+01 3.321594120639819891e+01 5.580941768346280440e+01 inf 1.054857821364271615e+02 inf 1.501753647690799767e+02 5.778165055001765182e+01 5.279267817836056764e+01 1.077239340155501424e+02 5.695895910598859047e+01 3.885529589239598636e+01 1.353599021282378772e+02 1.084737050655890869e+02 1.467093207096867218e+02 7.144019861417767459e+01 1.249542127322092995e+02 1.145255524099001008e+02 5.716423129354986798e+01 inf inf 6.904456095491059386e+01 inf 1.270280747124511009e+02 9.461676533135565137e+01 8.063731979052320753e+01 6.023973251648205007e+01 inf inf inf 9.758671101768430844e+01 1.620066252133603371e+02 inf 1.234922688702439757e+02 inf 1.409480354318324657e+02 inf inf inf 8.128048322978750662e+01 inf 1.873470617577723942e+02 8.323826620280173927e+01 inf inf inf inf 7.469798095468058818e+01 inf inf 9.781697304029091811e+01 inf inf 8.044460687344836458e+01 2.163890129847181356e+02 inf 2.309369395144418036e+01 inf 7.286932222023237671e+01 inf inf inf inf inf inf inf inf 9.635309934526279108e+01 8.023283016958943392e+01 inf inf inf inf inf 1.066649903966169859e+02 inf inf inf inf inf inf inf 4.241792111483216843e+01 inf inf inf 1.015427673845424863e+02 inf inf inf inf inf inf 9.119689955235662637e+01 inf inf inf inf inf 6.118772224280482419e+01 inf inf inf 1.447379987868575029e+02 inf 1.199840817313530295e+02 inf inf 8.298087868915780518e+01 inf inf 9.966320603832002689e+01 9.873327565324645150e+01 9.571337723013870402e+01 9.932324842963048184e+01 inf inf 1.165215783892411991e+02 inf inf inf 8.466936910253788540e+01 inf inf inf inf inf inf 4.515320684638964366e+01 inf 1.266919229339839035e+02 1.081391002855822023e+02 inf inf 8.156434912921132252e+01 inf inf 6.864268970730944375e+01 1.146246702069647085e+02 inf 2.304783859103913812e+02 inf inf 7.418299947576893771e+01 inf inf inf 1.238472956440548387e+02 inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf inf 1.191172270364547643e+02 1.246100353961713694e+02 inf inf inf 1.673659530738544277e+02 1.023212225477085724e+02 9.029119063981917748e+01 inf inf inf inf inf inf 1.089611594096330691e+02 inf inf inf inf inf inf inf inf 1.188728450877241585e+02 inf 1.313496097227550763e+02 inf
