 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 6.60000000e+01 6.20000000e+01 6.60000000e+01 7.80000000e+01 6.50000000e+01 7.10000000e+01 7.90000000e+01 7.20000000e+01 7.30000000e+01 7.10000000e+01
 3.43000000e+02 3.52000000e+02 3.50000000e+02 3.32000000e+02 3.26000000e+02 3.43000000e+02 3.46000000e+02 3.35000000e+02 3.54000000e+02 3.39000000e+02
 7.29000000e+02 7.24000000e+02 7.22000000e+02 7.22000000e+02 7.32000000e+02 7.07000000e+02 6.92000000e+02 7.31000000e+02 7.47000000e+02 7.25000000e+02
 1.01300000e+03 1.00500000e+03 1.00500000e+03 1.00000000e+03 9.94000000e+02 9.85000000e+02 9.84000000e+02 9.89000000e+02 1.01200000e+03 9.85000000e+02
 1.21000000e+03 1.21300000e+03 1.18000000e+03 1.20000000e+03 1.18300000e+03 1.17500000e+03 1.15300000e+03 1.18500000e+03 1.21300000e+03 1.19000000e+03
 1.39600000e+03 1.37100000e+03 1.35900000e+03 1.37300000e+03 1.34900000e+03 1.37500000e+03 1.33300000e+03 1.39400000e+03 1.39000000e+03 1.34900000e+03
 1.62100000e+03 1.57800000e+03 1.57000000e+03 1.61500000e+03 1.58000000e+03 1.60100000e+03 1.56200000e+03 1.60100000e+03 1.59300000e+03 1.58100000e+03
 1.89100000e+03 1.88000000e+03 1.85000000e+03 1.86200000e+03 1.83600000e+03 1.87000000e+03 1.85700000e+03 1.88200000e+03 1.86300000e+03 1.87300000e+03
 2.19300000e+03 2.23500000e+03 2.18400000e+03 2.19100000e+03 2.16700000e+03 2.17900000e+03 2.16100000e+03 2.18500000e+03 2.20500000e+03 2.18400000e+03
 2.50500000e+03 2.51900000e+03 2.48800000e+03 2.47400000e+03 2.45600000e+03 2.45800000e+03 2.48300000e+03 2.48400000e+03 2.50300000e+03 2.49900000e+03
 2.79200000e+03 2.79900000e+03 2.74700000e+03 2.73500000e+03 2.71700000e+03 2.72900000e+03 2.77100000e+03 2.73400000e+03 2.76700000e+03 2.76600000e+03
 3.05500000e+03 3.10000000e+03 3.03600000e+03 3.03100000e+03 3.01200000e+03 3.01300000e+03 3.07100000e+03 3.03200000e+03 3.04100000e+03 3.06800000e+03
 3.36200000e+03 3.40600000e+03 3.35200000e+03 3.34900000e+03 3.35900000e+03 3.30200000e+03 3.37400000e+03 3.32600000e+03 3.36400000e+03 3.38200000e+03
 3.65400000e+03 3.73500000e+03 3.65600000e+03 3.69700000e+03 3.63600000e+03 3.59900000e+03 3.67100000e+03 3.63800000e+03 3.68200000e+03 3.69800000e+03
 3.97700000e+03 4.06600000e+03 3.98200000e+03 4.02400000e+03 3.96500000e+03 3.92800000e+03 3.99400000e+03 3.95600000e+03 4.02200000e+03 4.04300000e+03
 4.31200000e+03 4.39600000e+03 4.31100000e+03 4.35100000e+03 4.31700000e+03 4.26800000e+03 4.33100000e+03 4.26700000e+03 4.32800000e+03 4.35000000e+03
 4.66200000e+03 4.76400000e+03 4.65400000e+03 4.67600000e+03 4.65700000e+03 4.58500000e+03 4.64300000e+03 4.61000000e+03 4.64800000e+03 4.68100000e+03
 4.98100000e+03 5.08600000e+03 4.98500000e+03 4.98900000e+03 4.97500000e+03 4.94500000e+03 4.97700000e+03 4.95000000e+03 4.97300000e+03 5.01800000e+03
 5.34100000e+03 5.43000000e+03 5.30700000e+03 5.35700000e+03 5.32200000e+03 5.29500000e+03 5.31500000e+03 5.29300000e+03 5.35400000e+03 5.34700000e+03
 5.68900000e+03 5.77100000e+03 5.64400000e+03 5.69500000e+03 5.67100000e+03 5.62100000e+03 5.68900000e+03 5.63500000e+03 5.71500000e+03 5.68000000e+03
 6.05600000e+03 6.14700000e+03 5.97600000e+03 6.06800000e+03 6.00900000e+03 5.95600000e+03 6.03400000e+03 6.01400000e+03 6.05400000e+03 6.06200000e+03
 6.41700000e+03 6.50700000e+03 6.34700000e+03 6.42300000e+03 6.41300000e+03 6.31300000e+03 6.37500000e+03 6.36100000e+03 6.38900000e+03 6.39400000e+03
 6.77100000e+03 6.84800000e+03 6.71500000e+03 6.78500000e+03 6.74600000e+03 6.66000000e+03 6.74500000e+03 6.71300000e+03 6.76500000e+03 6.75300000e+03
 7.10900000e+03 7.20500000e+03 7.05400000e+03 7.14300000e+03 7.09100000e+03 7.01000000e+03 7.09700000e+03 7.06900000e+03 7.11800000e+03 7.12200000e+03
 7.46600000e+03 7.57000000e+03 7.40800000e+03 7.50000000e+03 7.45500000e+03 7.39600000e+03 7.46900000e+03 7.39900000e+03 7.51300000e+03 7.50600000e+03
 7.85400000e+03 7.94400000e+03 7.75700000e+03 7.87800000e+03 7.84200000e+03 7.76100000e+03 7.81500000e+03 7.77800000e+03 7.90600000e+03 7.85200000e+03
 8.24200000e+03 8.29200000e+03 8.12200000e+03 8.26200000e+03 8.20900000e+03 8.15600000e+03 8.17700000e+03 8.16500000e+03 8.29600000e+03 8.21900000e+03
